Dimension 1,Dimension 2
0.812570331,1.043492661
1.114368288,1.274866957
0.928455181,0.857117365
0.979604026,0.740358117
1.006495408,0.987882833
0.997071848,0.939592442
1.176746912,0.742775506
0.929271908,1.025122453
0.672151525,0.690175334
1.187613893,0.88420983
1.025978746,1.044046329
0.937533945,0.854899086
1.180261824,1.308973974
0.927903714,0.738518701
1.079852287,1.301054835
0.511478348,0.435817258
0.930777513,0.628954323
1.189926052,1.123403918
1.181728226,1.013044812
1.137221416,1.085577692
1.072386349,1.160223913
1.023889314,1.061763262
1.102381669,1.455408332
0.773226831,0.462315641
0.918485699,0.874876063
0.875217651,1.210183965
0.91791006,1.185686274
1.105816728,1.012492862
1.017032782,0.759164744
1.17277777,0.976706092
0.770680495,0.827409918
0.907966956,0.908781482
1.112825689,1.295587322
0.982172953,1.372024547
0.958790854,1.043401828
1.321273945,1.359826941
1.095719949,1.08644957
1.015385793,0.671338919
1.276780463,0.982066143
0.839162467,0.805733521
1.024672396,1.1519539
0.775977129,0.948597352
1.350148301,1.296377414
0.928587252,1.044343265
1.082653043,1.048910484
1.088999576,1.107963053
0.975656269,0.948622087
1.100762765,1.161749392
1.147925966,1.182256013
1.149189311,1.607063692
0.711229226,0.721022055
1.096572744,1.197277534
0.789641361,0.760851639
1.587139946,1.685137985
0.76779025,0.797049981
1.223789352,1.255929205
0.620137355,0.840154408
0.87669593,1.107964144
1.077920446,1.080221562
1.366771522,1.234876035
0.844838689,0.707459225
0.873608876,0.904866592
1.029229102,1.239656881
1.00662393,1.016467662
0.757126763,0.695670496
0.65403364,0.400567823
0.952342549,0.903063027
0.82981658,0.534607814
0.929264721,0.921393147
0.9117432,0.987539422
0.918493651,1.096380021
0.526258348,0.554106477
0.798691259,0.753590743
1.144953076,1.178792626
1.068454532,1.08102858
0.88873815,0.623698694
0.993171132,1.034412252
1.004160042,0.988249183
0.806844039,0.967223269
0.974638693,0.699579015
0.662024299,0.714048264
0.444033423,0.962611101
0.573353035,0.611543968
0.766055229,1.11223958
1.063136753,1.10315061
0.6552052,1.144288809
0.977649764,1.126483109
1.064924903,0.974544229
1.153525825,1.349066925
0.932171657,0.626513094
0.995462288,1.126163477
1.216496964,1.229920609
0.828962407,0.932283557
1.419996478,1.354171444
1.330272836,1.137517834
0.842522391,0.675669342
1.190130207,1.526475956
1.211160873,1.073035205
0.718446682,0.563673183
0.702836442,0.512515407
0.945534075,0.963389433
0.734873796,0.802422661
0.536476696,0.584914163
0.92360273,0.880717872
0.990214184,1.056221654
0.970882716,1.22138699
1.153444364,1.112610219
0.970245596,1.050781125
0.911816439,0.946668847
1.053723548,1.329221295
0.917347012,0.785990106
1.218361206,1.309851948
1.100609713,0.929948064
1.068854307,1.418393127
1.349128647,1.148529671
0.971509497,1.052771441
0.929417224,0.780542105
1.120215231,1.459975841
0.935809067,0.919189203
0.958375776,1.271519756
1.023178497,1.099892641
1.024035058,1.330745697
0.871006245,0.592699157
0.935041274,1.010592869
1.28708585,1.262961446
0.935208752,0.732726826
0.897337361,1.243801909
1.199750175,1.618998839
0.890194772,1.02060452
1.051947549,1.187023811
0.969478004,1.040916813
1.178597628,0.660324129
1.035837641,1.042736554
0.862197399,0.838814252
0.982016781,0.945145968
0.595024989,0.940280623
1.229537953,1.19561248
1.02414495,1.054820751
1.352993654,1.559260801
1.027106631,1.18894402
0.72501776,0.448957037
1.056613828,0.469960209
0.630893725,0.685313543
1.252358615,1.222138178
0.704955168,0.690286158
0.791937535,0.259300274
0.846357509,0.890707643
1.32778343,1.478627482
1.222107361,1.238256187
0.747135035,0.633287444
0.820633284,1.070851835
0.981860972,0.653880533
0.976601953,0.723119883
1.280148707,1.414846488
0.783050631,0.954403127
1.037175552,1.202713433
1.245397529,1.494817144
1.233393099,1.246121548
1.003705806,1.065061347
0.988280547,1.13237568
1.049580158,1.039064893
1.273827297,1.375229566
0.920823174,0.406540115
0.702324322,1.050830489
0.932959577,1.102932735
1.365310986,1.522654199
1.005135575,0.79972771
1.042679935,1.179491157
1.340503617,1.335564435
1.31998633,1.307376195
1.037974463,1.205786654
1.144239041,1.345153993
1.419917686,1.319657513
0.924381959,0.855966631
1.006825811,1.155896174
0.970730043,1.106313987
1.400396662,1.76980672
1.215962909,1.175429548
0.811541012,0.835842283
0.805173649,1.052272725
0.665637276,0.730868419
1.16768542,1.278995166
0.924659555,1.199185205
1.032178949,1.006002108
1.076166516,1.108112882
0.895600703,1.003165838
0.954422649,0.842575361
1.409991899,1.543063262
0.795736769,0.66776513
1.12136507,0.878093675
0.941272286,0.902529095
0.958866505,0.801907325
1.071437753,0.633514061
1.118487132,1.122061013
1.515314584,1.577783433
0.948949233,0.858653599
0.856259634,0.735822316
1.203826669,1.299718891
0.865499656,0.526300694
1.040686462,0.999343245
0.89935971,0.657875811
0.840176765,0.791309223
0.901432,0.798656339
1.083696255,1.361916949
0.680853982,0.354990459
1.157919594,1.049795468
0.824997897,0.758561567
1.034313972,1.227899756
1.269772109,1.416416888
0.57582605,0.320110377
0.605825639,0.700765319
0.978371474,0.865187394
0.92703199,0.868863535
1.25397034,1.445395802
0.727509764,0.540800565
0.861195723,1.037859659
1.396353844,1.665958591
1.601136862,1.885847205
0.883235751,0.836068847
0.866831108,0.65313668
0.799596296,0.712260862
0.856233113,0.999507883
1.048712864,1.314427393
1.192648232,1.208120486
1.032646428,1.02152268
1.200588791,1.101494032
0.841383808,0.986506331
0.981515969,0.684931373
0.991176131,1.406460417
1.161956618,1.01985992
0.947811778,1.172527355
0.665843492,0.597043708
0.678332027,0.914637057
1.278747588,1.365636987
0.796564193,0.674895963
1.086344684,1.16258715
0.305346801,0.467603632
1.718598143,1.701214092
0.833702267,0.754307394
1.08054379,0.971455864
1.268036768,1.59468
0.99109556,0.905299099
1.137425589,1.171847013
1.185121898,1.181232089
1.148397529,1.177053814
1.176038006,1.422035943
0.71657143,0.999558162
1.193333747,0.953680958
0.958619585,1.359615937
1.237109086,1.337599484
0.800304519,0.618233412
0.789661508,0.996512878
1.054883764,1.034344367
1.287950827,1.338661598
1.120843298,1.379362699
0.856312032,0.934317697
0.841331992,0.856457999
1.169909586,0.886179058
1.055574408,0.995432487
1.084704997,1.057811156
0.908221919,0.56868149
0.975441826,1.206587985
0.685547914,0.457610909
0.905664028,1.117393145
0.830035222,0.695176937
1.242346394,1.228493592
1.057713923,0.860819291
1.14619892,1.325622057
0.812309949,0.569433494
1.023167572,1.048514844
1.631640284,1.448099702
0.949239526,1.131198414
1.115566756,1.359865916
0.827655041,0.753348996
1.116700087,0.792081681
0.919916322,0.658005691
0.90182901,1.014314511
1.343737387,1.468672991
0.725569137,0.999601086
1.019003117,1.034730664
0.930038171,0.819378119
1.398700342,1.655718381
1.024962427,1.21805726
1.17606703,1.015986918
1.013461462,1.220571961
1.003318632,1.65168012
0.682068613,0.740644573
1.064176088,1.107892952
1.125852662,1.132807827
0.982857044,0.927175712
1.237028744,1.194664056
0.854349761,0.780324877
0.830855527,1.104410805
0.771442988,0.93994059
0.840530375,0.65626858
1.049281477,0.995493814
1.195118044,1.371843653
0.8019937,0.732394673
0.817628061,0.831898339
1.002811572,1.22899549
1.209980455,1.518653803
1.312448272,1.48493597
0.965371477,0.887061715
0.788148512,1.083050372
0.503443512,0.891018943
0.617931846,0.854765674
1.194536012,1.099627833
0.916249765,1.0902103
0.994087384,0.894585314
1.21294365,1.554034787
0.789960611,0.736647192
1.282553127,1.089301993
0.878452195,0.823608007
0.910747604,0.889889911
1.000494947,0.621260685
1.166459867,1.3877519
1.19561788,0.806551611
1.266241043,1.554816736
1.13158796,1.33633552
0.913073411,0.868508629
0.865566004,0.947396104
1.191058359,1.319376999
1.006813427,1.236695104
1.174267354,1.293416763
1.268942977,1.233688376
1.055461089,1.123990071
0.823767382,0.834460794
1.365837982,1.689510075
1.163625431,1.018709699
1.375111469,1.46515687
0.737202786,0.957230487
1.320673174,1.684527716
0.944598728,1.228497766
0.991850108,1.239899458
0.660658392,0.509514789
0.576413169,0.555896989
1.287324644,1.443680798
1.212617472,1.144349899
1.033046413,0.71765429
0.923241287,0.868702956
0.728253352,0.88251549
0.870725148,0.921523918
0.619403785,0.242729091
0.902483076,0.523340707
1.251227505,1.104017869
1.149376877,0.9631593
0.823669393,0.812266652
1.011342517,1.246274422
1.044247393,0.787947158
0.875017581,1.063520998
0.863107709,0.437319293
1.108739918,1.479683327
1.025681509,1.42060796
0.987755391,1.248897965
0.903286372,0.837467029
1.009671886,0.834372376
1.089443982,1.375072663
1.009516646,0.924109911
0.970093875,0.972778079
0.95974101,0.883020383
1.255965842,1.305132898
0.939464829,0.913242127
1.246203882,1.585933028
0.856063018,1.362816749
1.104021559,0.944563142
1.075660432,1.255647136
1.247725499,1.253334057
0.96614919,1.174126595
1.028197184,0.758808011
0.843626096,0.96536426
1.130955186,0.895953542
1.173914644,1.41803359
1.432175026,1.270779031
1.135884096,1.139203293
0.672444402,0.613233912
0.754368298,0.720519102
0.956357561,1.346025508
0.837654498,1.011278196
1.478089716,1.597800469
0.999131925,0.963578399
1.056627468,0.962967041
0.972860853,1.056934467
1.233396209,1.262443684
1.091727455,1.364412719
0.811106518,0.717408031
1.237949256,1.092694922
0.926113279,0.858047096
0.928569756,0.967504705
1.011214592,1.055672624
0.595976101,0.521140816
0.91483963,0.830628168
1.060134201,1.409073673
1.066388292,1.231025788
0.710608918,0.261421196
0.701122204,0.523248518
1.095351509,1.138862347
1.142426009,1.107208031
0.889287866,0.882228301
1.045885059,1.046874431
0.947196901,0.990565633
0.757877779,0.852254348
1.178987635,1.067225052
1.106377718,1.209213002
1.107212267,1.112590389
1.062415356,1.019212707
0.99270218,1.130197035
0.720533813,1.127111568
0.901285263,0.974416694
0.909260618,0.893813781
1.024046472,0.823430792
1.200373314,1.079637537
1.371099085,1.461827061
0.640292014,0.410530686
1.035319934,1.073758897
1.140892324,1.160704425
1.073372192,0.273046713
0.313279751,0.090336411
1.194831611,1.274874561
1.22991754,1.045316674
1.185078995,1.313390347
1.043567135,1.107217455
0.95081472,0.840898848
1.052478524,0.928091482
1.206368663,1.422002064
0.808159304,0.68630162
0.913782005,1.222585055
0.680664759,0.655425769
1.073725604,0.998183181
0.990114125,1.103677577
0.998224073,0.671173268
0.792304853,0.442586594
0.896492053,1.258882696
0.779672538,0.751765937
0.979156941,0.342336896
0.909016646,0.959551469
1.3745763,1.453347747
0.937086994,0.899290348
1.171086748,1.256193066
1.263664897,1.361122382
1.119634078,0.705567882
1.091160495,1.038928889
1.197222807,1.401846053
0.800306562,0.674692602
1.026606898,1.390464763
0.860595841,0.654052077
0.992496771,1.448079265
0.854384521,0.529773992
0.880465558,0.860128981
0.873232689,0.763546481
1.359192575,1.334935496
0.794501143,0.661955494
1.115592206,1.265651437
0.526093738,0.440622274
0.91832818,1.136199891
0.930909007,0.868855587
0.830295334,0.792723818
1.259736979,1.37110721
0.786975403,0.819261275
1.103222666,0.918460547
1.367518685,1.223412764
0.832929578,1.164871147
0.610389123,0.695967731
0.474537409,0.426017255
1.179130238,1.122255105
1.343849955,1.443659466
0.783950954,0.804946293
1.086855527,1.116445428
1.075712685,1.355285362
1.189581633,1.147964715
0.958422465,0.570253055
0.681535669,0.344835801
1.387303954,1.566833843
1.525854402,1.461305821
1.018638613,1.262511312
1.235847162,0.895965525
0.869565306,0.410902903
0.585992048,0.762785492
1.088583148,1.104486972
1.182375502,1.28669211
1.025883593,0.97728804
0.879228433,0.82078343
0.757920053,0.445951182
0.83898134,0.762538487
1.447141545,1.293033626
1.262736714,1.42037239
1.2064306,1.112150912
1.199754164,1.237784391
1.11058626,1.20530591
1.013937567,1.138519616
0.92083864,0.811039368
0.885063758,1.038664652
0.710064641,0.619592188
0.822537563,0.970076691
0.787449006,0.952404018
0.769410372,0.895172581
1.119555946,1.166691313
0.92789701,1.231023721
0.773604492,0.571603105
1.031376907,1.097711344
0.736546098,0.872543861
0.971360647,1.10647244
0.863191321,0.685925321
1.107803889,1.067989866
1.199330398,1.026933559
1.018740489,1.176968461
0.955523282,0.864425799
1.01112052,0.864419933
0.723968986,0.652913607
1.031610724,1.087535399
1.215640314,1.337520361
1.430435156,1.373335916
1.26257266,1.535936872
0.997574988,1.007010995
1.103546075,1.282875227
1.014154224,1.148408868
0.756845188,0.706584973
0.908330896,0.981395832
0.910114542,0.995938188
0.862808061,1.067537432
1.136581375,1.338445376
0.798756641,0.838175146
1.346269545,1.317609911
0.890153629,1.158016621
0.482970699,0.185142837
0.832379254,0.948400246
0.931048095,0.807736927
1.074771524,0.947136262
0.903009858,1.168160003
1.022988261,1.137177259
1.054088512,1.057624407
1.144068801,0.979610795
1.000430732,0.926144724
0.914679446,0.937276161
0.92979165,0.826021012
0.86413157,0.818171736
0.964142201,0.661630891
0.91327563,0.799901328
0.720305428,0.908656563
0.825884324,0.728922471
0.802978574,0.806698623
0.97422057,1.139533338
0.75708917,0.711911339
1.279957405,1.191189975
1.253621846,1.274298726
1.013653966,1.198642009
1.00179621,0.932511121
1.041234902,0.960963014
1.362800346,1.388253197
1.138133063,1.247824423
0.940918114,1.164332158
1.647044853,1.538850396
0.87879988,0.54155493
0.912555152,0.886389434
0.95317219,0.961276462
0.697139192,0.781368658
0.829613229,0.596655922
0.87242244,0.572088656
0.693282844,0.917074641
0.941599856,0.813736956
0.951327055,1.009734306
1.365210078,1.157270441
1.026001589,1.192254349
0.970482096,0.434439662
0.835649517,0.624284894
1.10171605,1.416507929
0.973269962,1.013977753
0.868098412,1.092677633
1.096794496,1.215292222
0.822405086,0.908440971
0.820252088,0.894099154
1.002889867,0.707355775
0.969566325,0.718458985
0.825744441,0.845355239
0.706223572,0.890608032
1.058608659,0.558560676
1.1879656,1.335985926
0.974262568,1.107402342
0.849810695,0.855772192
1.043250719,1.034954355
1.331281923,1.393167887
0.750963212,0.641590693
0.931784852,0.916197857
1.124091551,1.208736129
1.430285971,1.592599879
1.02037425,1.027786186
1.115412282,1.040075099
0.998399998,0.899008487
1.094819261,1.026240835
0.834733976,0.770598096
1.057142941,1.040733602
0.651541384,0.597705999
0.92981285,0.833486225
1.103264683,1.211560583
1.304149505,1.711058336
1.011323374,0.992376416
1.215161004,1.370895125
0.957760206,0.824158365
0.825444051,1.190262833
1.212921653,0.872945496
0.744783814,0.666303156
0.876429824,1.129683985
1.294947635,1.228952868
1.043412906,1.245876248
1.193962074,1.358193804
0.824798229,0.773471067
0.69036398,0.864577726
1.111920371,0.825711319
0.86099087,0.705595213
0.922293954,0.709539309
1.025633039,0.917968201
0.669454013,0.800305197
1.230125233,1.153365908
1.014043295,0.735875339
1.222509478,0.825400632
1.444360359,1.389455979
1.235843079,1.318095746
0.966521903,0.949781524
0.988762685,1.210923198
1.132346296,0.784754982
0.861028113,1.067573971
1.184987248,1.300487908
0.834289414,1.191017603
1.162798139,1.14748896
1.40801103,1.540469847
0.762474891,0.918116672
1.287079469,1.035515754
1.340666582,1.264288782
1.068758677,1.204905991
1.231672624,0.994017313
1.07131608,1.019856443
0.83391955,1.169449213
1.132527996,0.856681456
1.176316887,0.914902105
0.856443518,0.741043655
0.832815278,0.567504289
1.192403408,1.38805111
0.759753464,0.605527469
0.712573283,0.991390613
0.674628357,0.554743388
0.78301186,0.624788209
1.095990094,1.257728803
0.855943924,0.900361646
0.594699434,1.136687917
0.871694981,1.020096407
0.569693004,0.612789558
0.770605321,0.698230424
0.843012636,0.553279264
0.942195002,0.702251152
1.215681304,1.240057421
1.026435485,0.469874449
0.885255086,0.946520367
0.638704288,0.207959379
0.716364632,0.729743691
0.973017316,1.040209023
1.153914806,1.164477284
1.190742947,1.081987351
1.182442331,1.299812719
1.062866928,1.024131041
1.119492632,1.059220785
0.658868589,0.566758318
0.599071388,0.533896935
1.374326782,1.723150238
1.054711465,0.703662276
0.939885282,1.251483563
0.740622059,0.639635588
0.930689764,1.240738541
1.184885571,1.529545154
0.984098437,0.770051655
0.993411262,1.008041665
1.235215514,1.108218909
1.033854393,1.127426273
0.762566298,0.673524011
0.853128166,0.714245729
0.703909005,0.707224711
1.463658459,1.043018093
1.037903525,1.068856999
0.766087987,0.691801967
1.074444193,0.958900176
1.183942162,1.065786932
1.035533391,1.094274948
0.80942134,0.89794494
0.644786912,0.816038576
1.365534095,1.496409265
1.107803322,1.068696166
1.205291099,1.072296346
0.91281325,0.936391004
0.922308107,1.207521841
0.963155725,1.046850978
1.178887362,0.711699817
1.09870648,1.06378242
1.038836017,1.256196924
1.132786077,0.882621887
1.074169874,1.304801197
0.866913642,0.603935242
1.081164008,0.919003097
0.925591546,0.957525242
0.972483116,0.865061119
0.967002393,1.256372116
0.853060969,0.452481779
0.960276596,0.821830582
1.22742196,1.020343121
0.875502186,0.940935269
1.098244479,0.993785625
0.976120232,1.159084953
1.195940741,1.237914057
1.044149746,1.078974402
0.926915481,1.378215048
1.205701033,1.396263799
0.746546679,0.869164901
1.155838833,1.380692903
1.219518328,0.83222334
0.796277349,0.675597426
0.9393595,1.263672636
0.693493315,1.038825846
0.893396034,0.861974774
0.871884724,0.84756669
1.070862399,1.015214169
1.314620941,1.709063978
0.941073717,0.833222352
0.835021051,0.743512305
0.556850875,0.405610063
0.797859773,0.612860061
0.756000354,0.874273815
1.203801099,1.361220453
0.721197367,0.793335448
0.938581614,0.727724895
0.718242002,0.559698507
1.266474218,1.092730136
0.947761246,0.972678826
1.285914973,1.266881327
1.001196027,1.415560237
0.930923624,1.100635209
1.184774548,0.860338137
0.950861119,0.95656704
0.888070273,0.557374594
1.074875756,0.969186539
1.191910737,1.071982899
0.893441697,0.788715173
0.906938542,0.616395412
0.931370131,1.165316169
0.808794902,0.66114907
0.90808829,0.757103621
0.810458321,1.045804148
0.990226656,1.135586842
1.070279749,0.89869121
1.198868254,0.934528878
0.750056553,0.549263333
0.929198776,1.267069693
1.094918372,0.674984976
1.204960888,1.291840569
1.121357088,0.704100092
1.286327733,0.9046365
0.821378686,0.768573096
0.942738513,1.15381724
0.781788701,0.874318175
0.826112118,0.59602937
0.953527567,1.162232213
1.086411951,0.761955803
0.823576831,0.719109798
1.162065196,0.923835561
0.820209345,0.81801434
0.89316306,1.101788229
0.82923591,0.819896696
1.054203233,1.185525716
1.185816577,0.66976195
0.901736819,0.846972061
1.010909532,1.023662933
1.149500523,1.647035619
0.625892917,0.848473903
1.16771805,1.104703433
1.263310842,1.594949529
0.823634334,1.075335451
1.075317303,1.386806566
1.219111623,1.155893965
0.597127398,0.620230675
1.071048159,0.866294862
1.01730172,0.804164049
0.743299275,0.813688864
1.093483863,1.02439335
0.94709542,0.854632996
1.07916897,0.965745701
1.044503801,0.793720354
1.110794089,0.958064374
0.7110922,0.917659705
1.086529164,1.147130198
0.836967689,0.532205184
0.849562531,0.726735683
1.223288304,1.218469994
1.003753146,0.830938879
1.0035842,0.872746085
1.05980125,1.480202716
0.821590567,1.098817577
1.037854817,0.889969484
0.753083165,0.452970846
1.237922544,1.425285197
1.055016771,1.188323609
0.753085324,0.752710723
0.934567216,0.934080151
1.103470964,1.284239503
1.211781382,1.195108835
0.845952475,1.015170967
0.941191641,1.164236032
0.977696508,1.047119572
0.663694659,0.604023004
1.331100206,1.039346422
1.53375651,1.380461889
1.119166409,0.942073841
0.815332409,0.982262899
1.021943224,1.254937252
1.462554624,1.657205202
1.102710384,1.163327136
0.765325677,0.949973611
0.97699123,0.678414744
0.778528802,0.914470508
0.868472873,1.10017046
0.633644786,0.76548093
1.119016129,1.134825284
0.938193857,0.627399708
1.049973152,0.872423021
0.952135385,0.822040317
1.039183794,1.047644037
0.974611241,0.931266831
0.95444709,0.826549422
0.966567044,1.002983623
0.816559803,0.741917143
1.237225364,1.294354265
1.289045668,1.205102366
1.123426154,1.254843552
1.151790034,1.190978262
0.994298208,1.206796735
1.049652508,0.820362267
0.798652465,0.491947936
1.195506359,1.119998439
1.117077949,1.054580693
1.083512069,1.136879798
0.978370685,0.878801774
1.155553513,0.974633047
1.294635074,1.531767443
0.987510123,1.203640739
1.04138118,0.952435594
0.579037071,0.730116879
1.071536555,1.087746327
1.133642114,1.412198814
0.443793368,0.409379293
0.835494506,1.160924574
0.825585628,0.91586327
1.110478691,0.846819763
0.735613838,0.782028699
0.760364871,0.999058427
0.767342198,0.67968606
1.085092016,0.904713854
0.427238833,0.41378683
0.763383697,0.561531557
0.953387102,1.162973124
1.290977024,1.414821216
1.007245675,1.03970538
1.057532946,0.83772872
0.784890858,0.908946925
0.700361174,0.847110418
0.998148104,0.991088804
1.27860358,1.041898469
1.177181759,1.010807984
1.044755868,0.495616195
1.022977356,0.642583318
1.317799424,1.165490147
1.222004687,1.445960769
0.937733671,1.016788429
1.186003566,1.10870265
1.106029177,1.259792628
0.752568211,0.40919934
0.970772438,1.03915215
0.800335664,1.000054765
1.376291322,1.015783824
1.186728974,1.565378768
1.295427485,1.239688038
1.036706476,1.240728016
0.898563417,0.77967518
0.779264673,0.853538283
0.939210828,0.965911613
1.041200275,0.935250445
0.986725313,1.165932021
1.011234073,1.423406766
0.894090318,0.911626928
0.943784973,1.408304377
1.201046011,1.284025138
1.198054118,1.135977122
1.014908928,1.18711765
1.099920853,1.161638236
0.73546067,1.097495616
0.761288925,0.902395036
1.033288675,0.981317742
1.287003606,1.429725359
1.086878591,1.059040017
0.668921132,0.213424949
0.948900309,1.069842148
0.812787615,0.41874837
1.242279603,1.30429405
1.141479774,0.806255366
0.053603266,0.669360172
0.54517868,1.061231451
-0.068154748,0.471535943
0.817762701,1.273802287
0.240926104,0.887102781
0.815786331,1.308473642
0.275496179,0.638299583
0.196739588,0.806989601
0.276389885,0.795290861
0.698355696,1.256902221
0.200281324,0.662426248
0.691404378,1.204386221
0.774008806,1.181319716
0.689382125,1.086368951
0.53758948,1.159723864
0.186747154,0.723411651
0.747421188,1.186978609
0.159809594,0.599562974
1.169475556,1.634509191
0.283408575,0.620781926
0.967665102,1.429289965
0.176056301,0.619516152
0.048307387,0.554265086
0.458043041,0.874393547
0.711534613,1.213781963
0.722133521,1.368419439
0.503047255,0.929861434
0.625674465,1.267356477
-0.000874604,0.618827944
1.100419296,1.561180406
0.649435858,1.114930977
-0.102160191,0.469351302
0.301210906,0.788812809
0.96404276,1.56980551
0.480462172,0.834023448
0.94303448,1.219778785
-0.099477895,0.264648371
0.532235696,1.199023448
0.749246316,1.150259264
0.787775798,1.408574787
-0.116996833,0.241764708
-0.612495249,-0.246041907
0.497374639,0.888987167
0.629202707,1.232382117
0.530412247,1.129322498
0.926412178,1.36265857
0.158749588,0.580747463
0.304270215,0.905201745
0.35557118,0.852467396
-0.254097545,0.413401467
0.536343211,1.138595796
1.227002151,1.766685517
0.739932081,1.305708988
0.44108972,1.099843361
1.073328539,1.661862377
0.305816623,0.620668285
0.341739822,0.932276332
0.557596341,1.038242741
0.226446425,0.893237578
0.253361102,0.689301377
0.290727349,0.75003921
0.499065298,0.953271614
0.414084404,0.875218804
0.441495435,1.074761199
-0.142133715,0.288835353
1.325662557,1.723574715
0.687324313,0.977822658
0.986211388,1.48115998
0.893794027,1.382664397
0.274273301,0.831087837
0.889462172,1.468289736
0.641057442,1.234704633
0.543156666,1.120459922
0.121305755,0.772916599
-0.185793295,0.296199886
0.376694464,0.896506801
0.48184867,0.961023212
0.024442965,0.407971118
0.402729325,0.91279868
0.999796981,1.375854509
0.368027843,0.846063851
-0.72453887,-0.030505236
0.875806439,1.406854212
0.741927415,1.277500297
1.076506836,1.571740852
0.935988642,1.400971165
0.160333084,0.635114101
0.312696066,0.856459022
0.734305255,1.242028767
0.825438625,1.265547379
0.321739848,0.619852387
0.275293017,0.7518174
0.517943987,1.0471208
-0.232460887,0.26444147
0.775871364,1.2044498
0.826392106,1.314597943
0.336381563,1.066591361
0.670514657,1.062560829
0.493210696,0.94690871
0.981901608,1.549017729
-0.132485468,0.393978656
0.345316726,0.948200773
1.196301157,1.774144065
0.697192685,1.304589498
0.322112573,0.807377099
0.879369427,1.355757768
0.1138877,0.589353401
0.849991332,1.214610757
0.773953297,1.234105732
0.066198017,0.548804223
-0.207410748,0.336745868
0.207261053,0.560339487
-0.006276564,0.662195433
0.450116061,0.935155033
0.972552705,1.593327068
0.393134148,1.001063642
-0.270281027,0.121028553
1.269933592,1.635181275
1.027275515,1.632051973
0.697453661,1.200813282
0.31148337,0.672484854
0.388372429,0.698974594
-0.233030131,0.367046152
0.853879841,1.484496653
-0.10990102,0.529341816
0.152803903,0.580232342
0.177384821,0.789992021
-0.130616693,0.175979559
0.477698891,0.955679594
-0.291451167,0.136089522
0.67245427,1.129991982
0.340852752,0.706297229
0.465833702,0.916313288
0.690146576,1.046705436
0.583353089,1.152096645
0.497050332,0.940067364
-0.111615599,0.327471356
-0.091267195,0.420217488
-1.029679484,-0.566966269
0.526682919,1.108542812
0.913310232,1.278729818
0.081490145,0.60992342
0.194227312,0.731824664
-0.347934159,0.43407908
1.037582083,1.370563157
0.122269182,0.667287481
0.408788065,0.820863586
0.577158005,1.241797602
0.490551091,1.074608673
0.316769835,0.806817856
0.671314886,1.275478196
0.822050061,1.388319818
0.561466753,0.938188228
0.1630673,0.572061197
-0.192623682,0.191207364
0.27176179,0.849983064
0.390063841,0.867898852
0.552780291,1.086603065
0.614629174,1.110362145
0.559512746,1.128197351
0.561322616,1.174462342
0.162859323,0.48276554
